"id","user","arz","size","size2","atleast","price","status","created_at","updated_at"
"30315","2887","3","250","7","50","380000","1","2021-12-19 09:12:43","2021-12-19 09:12:43"
"30316","2126","3","134","4.6","26.8","420000","1","2021-12-09 09:12:43","2021-12-09 09:12:43"
"30317","2635","7","726","179","181.5","525","1","2021-12-05 09:12:43","2021-12-05 09:12:43"
"30318","2410","2","0.2","0.066666666666663","0.066666666666667","19000","1","2021-12-29 09:12:43","2021-12-29 09:12:43"
"30319","2555","0","0.56","0","0.28","9500000","1","2021-10-21 09:10:43","2021-10-21 09:10:43"
"30320","2642","4","24","7","8","126000","1","2022-01-13 09:01:43","2022-01-13 09:01:43"
"30321","2992","2","0.74","0.24666666666666","0.24666666666667","21000","1","2021-12-23 09:12:43","2021-12-23 09:12:43"
"30322","3045","7","794","34.2","158.8","525","1","2022-03-06 09:03:43","2022-03-06 09:03:43"
"30323","2353","9","722","8.2","144.4","21000","1","2021-11-05 09:11:43","2021-11-05 09:11:43"
"30324","2808","6","52","9","13","105","1","2022-02-07 09:02:43","2022-02-07 09:02:43"
"30325","3044","9","766","17","383","21000","1","2021-12-13 09:12:43","2021-12-13 09:12:43"
"30326","2308","3","362","85.33333333333","120.66666666667","420000","1","2021-09-23 09:09:43","2021-09-23 09:09:43"
"30327","2088","1","0.23","0","0.115","5250000","1","2021-12-12 09:12:43","2021-12-12 09:12:43"
"30328","2555","2","0.61","0","0.305","21000","1","2021-09-20 09:09:43","2021-09-20 09:09:43"
"30329","2403","0","0.23","0","0.046","10500000","1","2022-01-13 09:01:43","2022-01-13 09:01:43"
"30330","2751","9","707","227.5","353.5","21000","1","2022-01-28 09:01:43","2022-01-28 09:01:43"
"30331","2327","7","936","293","312","525","1","2021-09-29 09:09:43","2021-09-29 09:09:43"
"30332","2805","3","830","98.5","207.5","380000","1","2022-02-16 09:02:43","2022-02-16 09:02:43"
"30333","2505","3","33","3","11","380000","1","2021-10-02 09:10:43","2021-10-02 09:10:43"
"30334","2966","4","691","436.66666666667","230.33333333333","126000","1","2021-12-16 09:12:43","2021-12-16 09:12:43"
"30335","2333","2","0.67","0","0.1675","21000","1","2021-09-30 09:09:43","2021-09-30 09:09:43"
"30336","2832","8","708","11.4","141.6","7350","1","2022-01-23 09:01:43","2022-01-23 09:01:43"
"30337","2618","9","816","78.8","163.2","19000","1","2022-02-09 09:02:43","2022-02-09 09:02:43"
"30338","2286","3","703","61.4","140.6","420000","1","2021-09-05 09:09:43","2021-09-05 09:09:43"
"30339","2473","6","511","64.5","127.75","105","1","2022-01-18 09:01:43","2022-01-18 09:01:43"
"30340","2872","5","56","56","28","1050","1","2021-12-25 09:12:43","2021-12-25 09:12:43"
"30341","2152","2","0.19","0","0.0475","21000","1","2021-12-31 09:12:43","2021-12-31 09:12:43"
"30342","2745","6","55","0","11","95","1","2021-10-09 09:10:43","2021-10-09 09:10:43"
"30343","2268","9","561","91.5","280.5","19000","1","2021-11-30 09:11:43","2021-11-30 09:11:43"
"30344","2427","8","926","146.66666666666","308.66666666667","7350","1","2021-10-04 09:10:43","2021-10-04 09:10:43"
"30345","2949","4","81","81","40.5","114000","1","2021-08-26 09:08:43","2021-08-26 09:08:43"
"30346","2874","5","12","3","4","950","1","2022-02-15 09:02:43","2022-02-15 09:02:43"
"30347","2165","7","214","22","107","525","1","2021-10-26 09:10:43","2021-10-26 09:10:43"
"30348","2130","7","369","10.75","92.25","525","1","2021-11-13 09:11:43","2021-11-13 09:11:43"
"30349","2570","3","299","59.25","74.75","420000","1","2021-11-14 09:11:43","2021-11-14 09:11:43"
"30350","2677","8","497","56.5","124.25","7350","1","2021-10-15 09:10:43","2021-10-15 09:10:43"
"30351","2983","2","0.31","0","0.155","21000","1","2022-02-09 09:02:43","2022-02-09 09:02:43"
"30352","2901","8","582","26.2","116.4","6650","1","2022-01-03 09:01:43","2022-01-03 09:01:43"
"30353","2340","2","0.16","0.04","0.04","21000","1","2021-10-25 09:10:43","2021-10-25 09:10:43"
"30354","2377","0","0.41","0.13666666666666","0.13666666666667","9500000","1","2022-02-28 09:02:43","2022-02-28 09:02:43"
"30355","2349","2","0.11","0","0.0275","19000","1","2021-12-01 09:12:43","2021-12-01 09:12:43"
"30356","2484","4","572","234","286","126000","1","2021-12-16 09:12:43","2021-12-16 09:12:43"
"30357","2180","2","0.38","0.12666666666666","0.12666666666667","21000","1","2021-12-30 09:12:43","2021-12-30 09:12:43"
"30358","2895","0","0.54","0","0.27","10500000","1","2021-10-02 09:10:43","2021-10-02 09:10:43"
"30359","2482","0","0.78","0.195","0.195","9500000","1","2021-11-17 09:11:43","2021-11-17 09:11:43"
"30360","2981","8","696","124","232","7350","1","2022-03-07 09:03:43","2022-03-07 09:03:43"
"30361","2778","1","0.97","0.000000000000010047518372858","0.32333333333333","4750000","1","2021-10-01 09:10:43","2021-10-01 09:10:43"
"30362","2948","4","423","93","141","126000","1","2021-10-08 09:10:43","2021-10-08 09:10:43"
"30363","2319","3","474","60","237","380000","1","2022-01-07 09:01:43","2022-01-07 09:01:43"
"30364","2147","5","909","235.5","454.5","1050","1","2021-12-29 09:12:43","2021-12-29 09:12:43"
"30365","2346","5","449","47.4","89.8","950","1","2022-01-03 09:01:43","2022-01-03 09:01:43"
"30366","2565","6","249","45.2","49.8","95","1","2021-12-04 09:12:43","2021-12-04 09:12:43"
"30367","2405","4","566","39","141.5","114000","1","2022-02-24 09:02:43","2022-02-24 09:02:43"
"30368","2417","0","0.53","0","0.106","9500000","1","2022-02-03 09:02:43","2022-02-03 09:02:43"
"30369","2135","3","551","146.33333333333","183.66666666667","420000","1","2022-01-01 09:01:43","2022-01-01 09:01:43"
"30370","2182","2","0.11","0.022","0.022","19000","1","2021-08-24 09:08:43","2021-08-24 09:08:43"
"30371","2919","1","0.12","0","0.04","5250000","1","2022-02-06 09:02:43","2022-02-06 09:02:43"
"30372","3053","3","213","10.5","53.25","420000","1","2021-09-26 09:09:43","2021-09-26 09:09:43"
"30373","2567","3","471","43.25","117.75","420000","1","2021-11-30 09:11:43","2021-11-30 09:11:43"
"30374","2611","2","1.1","0","0.22","21000","1","2021-11-15 09:11:43","2021-11-15 09:11:43"
"30375","2999","5","387","60.25","96.75","1050","1","2021-09-27 09:09:43","2021-09-27 09:09:43"
"30376","2737","9","935","465.5","467.5","21000","1","2022-02-27 09:02:43","2022-02-27 09:02:43"
"30377","2151","6","914","216","457","105","1","2022-03-06 09:03:43","2022-03-06 09:03:43"
"30378","3038","1","0.54","0","0.108","5250000","1","2022-02-25 09:02:43","2022-02-25 09:02:43"
"30379","2475","6","395","73.66666666666","131.66666666667","95","1","2021-09-07 09:09:43","2021-09-07 09:09:43"
"30380","2483","9","547","111.5","273.5","21000","1","2021-10-06 09:10:43","2021-10-06 09:10:43"
"30381","2771","9","66","27","33","21000","1","2021-09-20 09:09:43","2021-09-20 09:09:43"
"30382","2180","4","410","1.5","102.5","114000","1","2021-10-28 09:10:43","2021-10-28 09:10:43"
"30383","2273","4","952","556.6","190.4","126000","1","2022-02-09 09:02:43","2022-02-09 09:02:43"
"30384","2447","0","0.9","0","0.3","10500000","1","2022-03-10 09:03:43","2022-03-10 09:03:43"
"30385","2600","8","514","14.4","102.8","7350","1","2021-10-15 09:10:43","2021-10-15 09:10:43"
"30386","2523","0","1.1","0","0.275","10500000","1","2022-02-04 09:02:43","2022-02-04 09:02:43"
"30387","2904","4","373","76.5","186.5","126000","1","2021-09-24 09:09:43","2021-09-24 09:09:43"
"30388","2085","4","401","19.75","100.25","126000","1","2021-12-08 09:12:43","2021-12-08 09:12:43"
"30389","2859","3","222","17","111","380000","1","2021-12-28 09:12:43","2021-12-28 09:12:43"
"30390","2894","4","956","235.33333333333","318.66666666667","126000","1","2021-09-14 09:09:43","2021-09-14 09:09:43"
"30391","2092","2","0.26","0.13","0.065","19000","1","2021-11-15 09:11:43","2021-11-15 09:11:43"
"30392","2083","6","837","132.6","167.4","105","1","2022-03-10 09:03:43","2022-03-10 09:03:43"
"30393","2516","0","0.89","0.2225","0.2225","10500000","1","2021-11-05 09:11:43","2021-11-05 09:11:43"
"30394","2085","9","478","34.33333333334","159.33333333333","19000","1","2022-01-05 09:01:43","2022-01-05 09:01:43"
"30395","2714","9","231","13.75","57.75","21000","1","2022-01-30 09:01:43","2022-01-30 09:01:43"
"30396","2858","3","386","24","96.5","420000","1","2021-08-28 09:08:43","2021-08-28 09:08:43"
"30397","2334","9","622","20.66666666667","207.33333333333","21000","1","2021-09-10 09:09:43","2021-09-10 09:09:43"
"30398","2068","1","0.89","0","0.2225","5250000","1","2021-12-19 09:12:43","2021-12-19 09:12:43"
"30399","2512","1","0.44","0","0.088","5250000","1","2022-02-17 09:02:43","2022-02-17 09:02:43"
"30400","2204","2","0.42","0","0.14","19000","1","2021-12-17 09:12:43","2021-12-17 09:12:43"
"30401","2527","7","70","7","14","525","1","2021-10-22 09:10:43","2021-10-22 09:10:43"
"30402","2185","5","520","68","104","1050","1","2022-01-25 09:01:43","2022-01-25 09:01:43"
"30403","2106","7","7","1.75","1.75","525","1","2021-11-01 09:11:43","2021-11-01 09:11:43"
"30404","2718","3","774","133.2","154.8","380000","1","2022-01-07 09:01:43","2022-01-07 09:01:43"
"30405","2508","5","234","53","58.5","1050","1","2021-09-30 09:09:43","2021-09-30 09:09:43"
"30406","2475","0","0.58","0.0000000000000099920072216264","0.19333333333333","9500000","1","2021-12-24 09:12:43","2021-12-24 09:12:43"
"30407","2618","0","0.27","0","0.0675","10500000","1","2022-01-17 09:01:43","2022-01-17 09:01:43"
"30408","2865","5","392","24","98","1050","1","2022-02-10 09:02:43","2022-02-10 09:02:43"
"30409","2709","7","846","180","423","525","1","2022-02-24 09:02:43","2022-02-24 09:02:43"
"30410","2551","8","320","11","64","7350","1","2022-02-16 09:02:43","2022-02-16 09:02:43"
"30411","2712","7","669","71.4","133.8","525","1","2021-12-06 09:12:43","2021-12-06 09:12:43"
"30412","2198","5","999","28","333","1050","1","2021-11-18 09:11:43","2021-11-18 09:11:43"
"30413","2959","3","230","2.333333333333","76.666666666667","420000","1","2021-10-30 09:10:43","2021-10-30 09:10:43"
"30414","2550","5","576","12.4","115.2","1050","1","2021-12-11 09:12:43","2021-12-11 09:12:43"
"30415","3040","4","816","82","204","126000","1","2022-01-19 09:01:43","2022-01-19 09:01:43"
"30416","2981","1","0.9","0","0.3","5250000","1","2021-12-10 09:12:43","2021-12-10 09:12:43"
"30417","3008","9","558","106","186","21000","1","2021-10-01 09:10:43","2021-10-01 09:10:43"
"30418","2760","6","223","42.5","111.5","95","1","2021-12-27 09:12:43","2021-12-27 09:12:43"
"30419","2571","7","891","146.5","445.5","525","1","2022-01-24 09:01:43","2022-01-24 09:01:43"
"30420","2582","7","224","4.666666666666","74.666666666667","525","1","2022-02-20 09:02:43","2022-02-20 09:02:43"
"30421","2896","8","125","21.5","62.5","7350","1","2022-03-10 09:03:43","2022-03-10 09:03:43"
"30422","2145","8","612","179.2","122.4","7350","1","2021-08-24 09:08:43","2021-08-24 09:08:43"
"30423","3021","6","895","527.66666666667","298.33333333333","95","1","2021-12-09 09:12:43","2021-12-09 09:12:43"
"30424","2755","6","97","18.5","48.5","105","1","2021-12-19 09:12:43","2021-12-19 09:12:43"
"30425","2223","8","234","5.6","46.8","7350","1","2021-11-28 09:11:43","2021-11-28 09:11:43"
"30426","2891","3","479","125.33333333333","159.66666666667","420000","1","2021-10-07 09:10:43","2021-10-07 09:10:43"
"30427","2542","2","1.03","0.0000000000000099920072216264","0.34333333333333","21000","1","2021-09-23 09:09:43","2021-09-23 09:09:43"
"30428","2070","3","990","236","495","420000","1","2022-01-16 09:01:43","2022-01-16 09:01:43"
"30429","2748","1","0.51","0.102","0.102","5250000","1","2021-10-24 09:10:43","2021-10-24 09:10:43"
"30430","2195","6","431","85.4","86.2","95","1","2021-12-26 09:12:43","2021-12-26 09:12:43"
"30431","2892","0","1.03","0","0.206","10500000","1","2021-08-30 09:08:43","2021-08-30 09:08:43"
"30432","2430","1","0.32","0","0.16","5250000","1","2021-11-24 09:11:43","2021-11-24 09:11:43"
"30433","2681","0","0.16","0","0.032","10500000","1","2021-10-22 09:10:43","2021-10-22 09:10:43"
"30434","2757","3","655","48","131","420000","1","2022-02-14 09:02:43","2022-02-14 09:02:43"
"30435","2606","0","0.51","0","0.255","9500000","1","2021-09-07 09:09:43","2021-09-07 09:09:43"
"30436","2082","5","256","51.333333333337","85.333333333333","950","1","2022-01-19 09:01:43","2022-01-19 09:01:43"
"30437","3020","2","1.05","0.525","0.525","19000","1","2022-02-04 09:02:43","2022-02-04 09:02:43"
"30438","2462","5","423","1.2","84.6","1050","1","2021-11-16 09:11:43","2021-11-16 09:11:43"
"30439","2972","2","0.63","0.315","0.1575","21000","1","2021-12-07 09:12:43","2021-12-07 09:12:43"
"30440","2343","0","0.25","0.0625","0.0625","9500000","1","2021-11-09 09:11:43","2021-11-09 09:11:43"
"30441","2698","8","665","78.75","166.25","7350","1","2021-11-11 09:11:43","2021-11-11 09:11:43"
"30442","2081","3","382","36.33333333334","127.33333333333","420000","1","2021-09-10 09:09:43","2021-09-10 09:09:43"
"30443","2173","9","240","4","48","21000","1","2022-02-02 09:02:43","2022-02-02 09:02:43"
"30444","2701","8","184","6.4","36.8","7350","1","2022-01-17 09:01:43","2022-01-17 09:01:43"
"30445","2711","7","338","141","169","525","1","2022-02-06 09:02:43","2022-02-06 09:02:43"
"30446","2615","5","174","19","43.5","950","1","2022-02-16 09:02:43","2022-02-16 09:02:43"
"30447","2391","5","984","13","246","950","1","2022-01-01 09:01:43","2022-01-01 09:01:43"
"30448","2729","5","610","236","305","1050","1","2021-09-12 09:09:43","2021-09-12 09:09:43"
"30449","2455","6","107","10.6","21.4","105","1","2021-10-27 09:10:43","2021-10-27 09:10:43"
"30450","2165","7","71","14.333333333333","23.666666666667","475","1","2022-01-16 09:01:43","2022-01-16 09:01:43"
"30451","2255","9","294","4.5","73.5","19000","1","2021-12-31 09:12:43","2021-12-31 09:12:43"
"30452","2593","1","0.32","0","0.08","5250000","1","2021-12-12 09:12:43","2021-12-12 09:12:43"
"30453","2236","7","771","69.5","385.5","525","1","2022-03-02 09:03:43","2022-03-02 09:03:43"
"30454","2967","1","0.84","0","0.28","5250000","1","2021-12-12 09:12:43","2021-12-12 09:12:43"
"30455","2331","8","868","241.66666666667","289.33333333333","7350","1","2022-02-18 09:02:43","2022-02-18 09:02:43"
"30456","2321","4","409","68.2","81.8","114000","1","2022-02-04 09:02:43","2022-02-04 09:02:43"
"30457","2562","4","699","48.4","139.8","126000","1","2021-11-27 09:11:43","2021-11-27 09:11:43"
"30458","2702","6","916","96.2","183.2","105","1","2021-12-09 09:12:43","2021-12-09 09:12:43"
"30459","2691","5","659","278.5","329.5","1050","1","2021-10-25 09:10:43","2021-10-25 09:10:43"
"30460","2952","1","0.3","0","0.15","5250000","1","2021-10-28 09:10:43","2021-10-28 09:10:43"
"30461","2237","1","0.39","0.078","0.078","4750000","1","2021-12-29 09:12:43","2021-12-29 09:12:43"
"30462","2998","9","748","25.8","149.6","21000","1","2021-11-26 09:11:43","2021-11-26 09:11:43"
"30463","2681","0","1.1","0","0.55","10500000","1","2021-10-03 09:10:43","2021-10-03 09:10:43"
"30464","2122","1","1.08","0","0.54","5250000","1","2021-10-28 09:10:43","2021-10-28 09:10:43"
"30465","2722","4","616","87.66666666667","205.33333333333","114000","1","2021-12-19 09:12:43","2021-12-19 09:12:43"
"30466","2150","6","205","0.25","51.25","105","1","2021-09-28 09:09:43","2021-09-28 09:09:43"
"30467","2471","7","305","38.66666666666","101.66666666667","525","1","2022-01-24 09:01:43","2022-01-24 09:01:43"
"30468","2093","7","139","17.5","34.75","525","1","2021-10-08 09:10:43","2021-10-08 09:10:43"
"30469","2066","2","0.62","0","0.155","19000","1","2021-10-14 09:10:43","2021-10-14 09:10:43"
"30470","2789","2","0.69","0","0.138","21000","1","2021-10-20 09:10:43","2021-10-20 09:10:43"
"30471","2306","2","0.88","0","0.44","21000","1","2022-02-22 09:02:43","2022-02-22 09:02:43"
"30472","2697","9","609","9.2","121.8","19000","1","2022-03-10 09:03:43","2022-03-10 09:03:43"
"30473","2820","0","0.99","0","0.2475","9500000","1","2022-02-08 09:02:43","2022-02-08 09:02:43"
"30474","2977","6","957","9","319","105","1","2022-02-15 09:02:43","2022-02-15 09:02:43"
"30475","2394","4","354","9.5","88.5","126000","1","2022-01-18 09:01:43","2022-01-18 09:01:43"
"30476","2722","9","498","50.2","99.6","21000","1","2021-09-19 09:09:43","2021-09-19 09:09:43"
"30477","2409","0","0.84","0","0.21","10500000","1","2021-12-05 09:12:43","2021-12-05 09:12:43"
"30478","2524","8","166","2.333333333334","55.333333333333","6650","1","2021-12-01 09:12:43","2021-12-01 09:12:43"
"30479","2873","1","0.34","0","0.17","4750000","1","2022-01-22 09:01:43","2022-01-22 09:01:43"
"30480","2285","4","126","9","42","126000","1","2022-01-07 09:01:43","2022-01-07 09:01:43"
"30481","2700","3","666","132.4","133.2","420000","1","2021-10-05 09:10:43","2021-10-05 09:10:43"
"30482","2907","5","222","6.5","55.5","1050","1","2021-11-11 09:11:43","2021-11-11 09:11:43"
"30483","2371","6","204","34","102","95","1","2021-10-10 09:10:43","2021-10-10 09:10:43"
"30484","2069","0","0.62","0","0.124","10500000","1","2022-01-19 09:01:43","2022-01-19 09:01:43"
"30485","2500","0","0.51","0","0.17","9500000","1","2021-12-12 09:12:43","2021-12-12 09:12:43"
"30486","2552","6","571","12.5","285.5","95","1","2021-11-23 09:11:43","2021-11-23 09:11:43"
"30487","2898","3","759","102.25","189.75","420000","1","2021-12-10 09:12:43","2021-12-10 09:12:43"
"30488","2880","2","0.84","0","0.28","19000","1","2021-10-05 09:10:43","2021-10-05 09:10:43"
"30489","3037","7","962","204.5","240.5","525","1","2021-09-12 09:09:43","2021-09-12 09:09:43"
"30490","2519","2","0.97","0","0.485","21000","1","2021-12-17 09:12:43","2021-12-17 09:12:43"
"30491","2988","4","235","21","47","114000","1","2021-11-20 09:11:43","2021-11-20 09:11:43"
"30492","2857","1","0.64","0","0.32","5250000","1","2021-09-28 09:09:43","2021-09-28 09:09:43"
"30493","2727","4","519","83.4","103.8","126000","1","2021-11-27 09:11:43","2021-11-27 09:11:43"
"30494","2760","1","0.14","0","0.028","5250000","1","2021-11-01 09:11:43","2021-11-01 09:11:43"
"30495","2992","7","851","67.5","425.5","525","1","2021-09-06 09:09:43","2021-09-06 09:09:43"
"30496","2956","3","78","3.2","15.6","420000","1","2021-11-07 09:11:43","2021-11-07 09:11:43"
"30497","2243","9","39","1","13","21000","1","2022-01-13 09:01:43","2022-01-13 09:01:43"
"30498","2732","8","383","35.2","76.6","7350","1","2021-10-28 09:10:43","2021-10-28 09:10:43"
"30499","3057","2","0.75","0","0.25","19000","1","2022-03-02 09:03:43","2022-03-02 09:03:43"
"30500","2887","6","100","33","50","95","1","2022-01-29 09:01:43","2022-01-29 09:01:43"
"30501","2300","5","445","31","89","1050","1","2022-01-20 09:01:43","2022-01-20 09:01:43"
"30502","2828","2","0.51","0","0.255","21000","1","2021-09-12 09:09:43","2021-09-12 09:09:43"
