"id","uid","aid","rate","created_at","updated_at"
"30448","2095","56","0.6","2022-01-29 07:01:21","2022-01-29 07:01:21"
"30449","2095","70","0.7","2022-02-05 07:02:21","2022-02-05 07:02:21"
"30450","2095","203","0.1","2022-01-25 07:01:21","2022-01-25 07:01:21"
"30451","2096","17","3","2022-03-06 07:03:21","2022-03-06 07:03:21"
"30452","2096","138","3.4","2022-02-10 07:02:21","2022-02-10 07:02:21"
"30453","2096","187","4.4","2022-01-14 07:01:21","2022-01-14 07:01:21"
"30454","2096","72","1.8","2022-02-23 07:02:21","2022-02-23 07:02:21"
"30455","2096","85","2.9","2022-01-25 07:01:21","2022-01-25 07:01:21"
"30456","2096","150","4.8","2022-01-17 07:01:21","2022-01-17 07:01:21"
"30457","2096","200","4.1","2022-02-12 07:02:21","2022-02-12 07:02:21"
"30458","2096","141","1.9","2022-01-24 07:01:21","2022-01-24 07:01:21"
"30459","2096","147","4","2022-02-03 07:02:21","2022-02-03 07:02:21"
"30460","2097","186","1.5","2022-02-21 07:02:21","2022-02-21 07:02:21"
"30461","2097","157","3.3","2022-02-08 07:02:21","2022-02-08 07:02:21"
"30462","2097","99","2.9","2022-02-04 07:02:21","2022-02-04 07:02:21"
"30463","2097","75","1.2","2022-02-23 07:02:21","2022-02-23 07:02:21"
"30464","2097","114","1.2","2022-03-10 07:03:21","2022-03-10 07:03:21"
"30465","2097","10","1","2022-02-05 07:02:21","2022-02-05 07:02:21"
"30466","2097","204","3","2022-02-25 07:02:21","2022-02-25 07:02:21"
"30467","2097","206","4","2022-03-11 07:03:21","2022-03-11 07:03:21"
"30468","2097","81","2.8","2022-01-17 07:01:21","2022-01-17 07:01:21"
"30469","2097","191","3.5","2022-02-19 07:02:21","2022-02-19 07:02:21"
"30470","2097","201","2.4","2022-02-23 07:02:21","2022-02-23 07:02:21"
"30471","2097","205","1.5","2022-03-10 07:03:21","2022-03-10 07:03:21"
"30472","2097","194","2.2","2022-02-21 07:02:21","2022-02-21 07:02:21"
"30473","2097","106","1.7","2022-03-05 07:03:21","2022-03-05 07:03:21"
"30474","2097","116","0.7","2022-02-16 07:02:21","2022-02-16 07:02:21"
"30475","2098","68","2.9","2022-02-27 07:02:21","2022-02-27 07:02:21"
"30476","2098","121","2.4","2022-03-08 07:03:21","2022-03-08 07:03:21"
"30477","2098","10","2","2022-02-16 07:02:21","2022-02-16 07:02:21"
"30478","2098","163","0.3","2022-03-09 07:03:21","2022-03-09 07:03:21"
"30479","2098","89","2.9","2022-03-07 07:03:21","2022-03-07 07:03:21"
"30480","2098","130","1.7","2022-03-07 07:03:21","2022-03-07 07:03:21"
"30481","2098","179","0.5","2022-03-03 07:03:21","2022-03-03 07:03:21"
"30482","2098","61","1","2022-02-24 07:02:21","2022-02-24 07:02:21"
"30483","2098","76","1.7","2022-02-05 07:02:21","2022-02-05 07:02:21"
"30484","2098","70","4.2","2022-03-05 07:03:21","2022-03-05 07:03:21"
"30485","2098","118","4","2022-02-22 07:02:21","2022-02-22 07:02:21"
"30486","2098","45","2.9","2022-03-08 07:03:21","2022-03-08 07:03:21"
"30487","2098","67","1.6","2022-02-12 07:02:21","2022-02-12 07:02:21"
"30488","2098","25","4.4","2022-02-03 07:02:21","2022-02-03 07:02:21"
"30489","2098","192","1.7","2022-01-12 07:01:21","2022-01-12 07:01:21"
"30490","2098","53","3.2","2022-02-19 07:02:21","2022-02-19 07:02:21"
"30491","2098","57","2.2","2022-03-08 07:03:21","2022-03-08 07:03:21"
"30492","2098","28","1.2","2022-01-27 07:01:21","2022-01-27 07:01:21"
"30493","2098","30","0.4","2022-02-10 07:02:21","2022-02-10 07:02:21"
"30494","2098","144","1.7","2022-01-12 07:01:21","2022-01-12 07:01:21"
"30495","2099","138","2.9","2022-02-01 07:02:21","2022-02-01 07:02:21"
"30496","2099","105","3.5","2022-03-11 07:03:21","2022-03-11 07:03:21"
"30497","2099","126","3.8","2022-03-12 07:03:21","2022-03-12 07:03:21"
"30498","2099","156","3","2022-03-09 07:03:21","2022-03-09 07:03:21"
"30499","2099","43","3.1","2022-02-20 07:02:21","2022-02-20 07:02:21"
"30500","2099","153","1.3","2022-01-20 07:01:21","2022-01-20 07:01:21"
"30501","2100","149","1.6","2022-03-05 07:03:21","2022-03-05 07:03:21"
"30502","2100","128","4","2022-01-22 07:01:21","2022-01-22 07:01:21"
"30503","2101","170","2","2022-02-05 07:02:21","2022-02-05 07:02:21"
"30504","2101","92","1.4","2022-02-01 07:02:21","2022-02-01 07:02:21"
"30505","2101","15","3","2022-01-25 07:01:21","2022-01-25 07:01:21"
"30506","2101","129","1.8","2022-02-07 07:02:21","2022-02-07 07:02:21"
"30507","2101","206","1.6","2022-01-31 07:01:21","2022-01-31 07:01:21"
"30508","2101","26","2","2022-03-11 07:03:21","2022-03-11 07:03:21"
"30509","2101","12","0.5","2022-01-26 07:01:21","2022-01-26 07:01:21"
"30510","2101","138","0.7","2022-03-04 07:03:21","2022-03-04 07:03:21"
"30511","2101","204","4.5","2022-02-02 07:02:21","2022-02-02 07:02:21"
"30512","2101","146","0.1","2022-02-05 07:02:21","2022-02-05 07:02:21"
"30513","2101","97","4.2","2022-03-11 07:03:21","2022-03-11 07:03:21"
"30514","2101","158","5","2022-01-14 07:01:21","2022-01-14 07:01:21"
"30515","2101","147","0.2","2022-02-03 07:02:21","2022-02-03 07:02:21"
"30516","2101","151","3","2022-02-11 07:02:21","2022-02-11 07:02:21"
"30517","2101","181","0.9","2022-03-12 07:03:21","2022-03-12 07:03:21"
"30518","2101","49","3.1","2022-03-04 07:03:21","2022-03-04 07:03:21"
"30519","2101","11","0.9","2022-01-23 07:01:21","2022-01-23 07:01:21"
"30520","2102","189","4.5","2022-02-13 07:02:21","2022-02-13 07:02:21"
"30521","2102","17","0.3","2022-02-13 07:02:21","2022-02-13 07:02:21"
"30522","2102","134","1.6","2022-02-16 07:02:21","2022-02-16 07:02:21"
"30523","2103","39","2.1","2022-03-06 07:03:21","2022-03-06 07:03:21"
"30524","2103","77","0.8","2022-02-21 07:02:21","2022-02-21 07:02:21"
"30525","2103","156","2.4","2022-01-20 07:01:21","2022-01-20 07:01:21"
"30526","2103","182","4.3","2022-01-23 07:01:21","2022-01-23 07:01:21"
"30527","2104","89","2.5","2022-01-30 07:01:21","2022-01-30 07:01:21"
"30528","2104","67","0.4","2022-02-10 07:02:21","2022-02-10 07:02:21"
"30529","2104","121","1.5","2022-02-02 07:02:21","2022-02-02 07:02:21"
"30530","2104","91","4.1","2022-02-17 07:02:21","2022-02-17 07:02:21"
"30531","2104","53","3.4","2022-03-12 07:03:21","2022-03-12 07:03:21"
"30532","2104","70","4.7","2022-01-12 07:01:21","2022-01-12 07:01:21"
"30533","2105","191","1.4","2022-02-17 07:02:21","2022-02-17 07:02:21"
"30534","2105","68","1.4","2022-02-09 07:02:21","2022-02-09 07:02:21"
"30535","2105","114","1.7","2022-02-28 07:02:21","2022-02-28 07:02:21"
"30536","2105","30","0.7","2022-02-09 07:02:21","2022-02-09 07:02:21"
"30537","2105","191","3.7","2022-02-22 07:02:21","2022-02-22 07:02:21"
"30538","2105","116","3.1","2022-02-17 07:02:21","2022-02-17 07:02:21"
"30539","2105","135","4.2","2022-01-13 07:01:21","2022-01-13 07:01:21"
"30540","2105","204","0.2","2022-01-12 07:01:21","2022-01-12 07:01:21"
"30541","2105","117","2.3","2022-01-15 07:01:21","2022-01-15 07:01:21"
"30542","2105","170","0.4","2022-02-06 07:02:21","2022-02-06 07:02:21"
"30543","2106","75","1","2022-01-22 07:01:21","2022-01-22 07:01:21"
"30544","2106","202","4.6","2022-01-26 07:01:21","2022-01-26 07:01:21"
"30545","2106","147","0","2022-01-22 07:01:21","2022-01-22 07:01:21"
"30546","2106","49","1.6","2022-02-03 07:02:21","2022-02-03 07:02:21"
"30547","2106","10","0.5","2022-01-12 07:01:21","2022-01-12 07:01:21"
"30548","2106","172","2.6","2022-03-08 07:03:21","2022-03-08 07:03:21"
"30549","2106","57","4.7","2022-01-20 07:01:21","2022-01-20 07:01:21"
"30550","2106","64","0.2","2022-02-28 07:02:21","2022-02-28 07:02:21"
"30551","2106","144","3.1","2022-01-28 07:01:21","2022-01-28 07:01:21"
"30552","2106","93","1","2022-01-25 07:01:21","2022-01-25 07:01:21"
"30553","2106","60","0.7","2022-02-11 07:02:21","2022-02-11 07:02:21"
"30554","2106","54","3.4","2022-01-24 07:01:21","2022-01-24 07:01:21"
"30555","2107","87","2.7","2022-02-24 07:02:21","2022-02-24 07:02:21"
"30556","2107","182","0.7","2022-01-13 07:01:21","2022-01-13 07:01:21"
"30557","2107","206","0.9","2022-02-23 07:02:21","2022-02-23 07:02:21"
"30558","2107","54","1.7","2022-02-20 07:02:21","2022-02-20 07:02:21"
"30559","2108","40","1.4","2022-02-05 07:02:21","2022-02-05 07:02:21"
"30560","2108","182","2.2","2022-01-15 07:01:21","2022-01-15 07:01:21"
"30561","2108","106","1.9","2022-02-07 07:02:21","2022-02-07 07:02:21"
"30562","2108","125","5","2022-01-28 07:01:21","2022-01-28 07:01:21"
"30563","2109","50","3.4","2022-01-23 07:01:21","2022-01-23 07:01:21"
"30564","2110","142","3","2022-01-31 07:01:21","2022-01-31 07:01:21"
"30565","2110","137","1.1","2022-02-05 07:02:21","2022-02-05 07:02:21"
"30566","2110","162","4.4","2022-02-23 07:02:21","2022-02-23 07:02:21"
"30567","2110","207","2.2","2022-02-23 07:02:21","2022-02-23 07:02:21"
"30568","2111","149","0.1","2022-01-28 07:01:21","2022-01-28 07:01:21"
"30569","2111","142","3.8","2022-02-18 07:02:21","2022-02-18 07:02:21"
"30570","2111","199","2.7","2022-01-14 07:01:21","2022-01-14 07:01:21"
"30571","2111","88","1.7","2022-02-26 07:02:21","2022-02-26 07:02:21"
"30572","2111","127","2.2","2022-02-13 07:02:21","2022-02-13 07:02:21"
"30573","2111","195","0.2","2022-02-24 07:02:21","2022-02-24 07:02:21"
"30574","2111","83","4.4","2022-02-03 07:02:21","2022-02-03 07:02:21"
"30575","2111","62","2","2022-02-06 07:02:21","2022-02-06 07:02:21"
"30576","2112","79","1.9","2022-02-18 07:02:21","2022-02-18 07:02:21"
"30577","2112","199","2","2022-01-15 07:01:21","2022-01-15 07:01:21"
"30578","2112","133","3.4","2022-02-13 07:02:21","2022-02-13 07:02:21"
"30579","2112","103","2.8","2022-02-21 07:02:21","2022-02-21 07:02:21"
"30580","2112","62","0","2022-03-02 07:03:21","2022-03-02 07:03:21"
"30581","2112","173","0.1","2022-03-02 07:03:21","2022-03-02 07:03:21"
"30582","2112","160","3.4","2022-01-19 07:01:21","2022-01-19 07:01:21"
"30583","2112","23","2.4","2022-01-15 07:01:21","2022-01-15 07:01:21"
"30584","2112","135","2.1","2022-03-01 07:03:21","2022-03-01 07:03:21"
"30585","2112","149","5","2022-01-14 07:01:21","2022-01-14 07:01:21"
"30586","2112","92","1.3","2022-03-01 07:03:21","2022-03-01 07:03:21"
"30587","2112","161","4.8","2022-01-25 07:01:21","2022-01-25 07:01:21"
"30588","2112","194","2.4","2022-01-30 07:01:21","2022-01-30 07:01:21"
"30589","2112","25","0.4","2022-02-28 07:02:21","2022-02-28 07:02:21"
"30590","2112","164","3.8","2022-01-25 07:01:21","2022-01-25 07:01:21"
"30591","2112","162","2","2022-03-02 07:03:21","2022-03-02 07:03:21"
"30592","2112","193","4.6","2022-02-27 07:02:21","2022-02-27 07:02:21"
"30593","2113","164","0.3","2022-01-19 07:01:21","2022-01-19 07:01:21"
"30594","2113","64","3.8","2022-03-02 07:03:21","2022-03-02 07:03:21"
"30595","2113","172","4.5","2022-01-20 07:01:21","2022-01-20 07:01:21"
"30596","2113","72","4.6","2022-01-16 07:01:21","2022-01-16 07:01:21"
"30597","2114","82","0.6","2022-01-15 07:01:21","2022-01-15 07:01:21"
"30598","2114","57","1.3","2022-01-24 07:01:21","2022-01-24 07:01:21"
"30599","2114","204","3.9","2022-02-26 07:02:21","2022-02-26 07:02:21"
"30600","2114","179","0.8","2022-02-20 07:02:21","2022-02-20 07:02:21"
"30601","2114","199","0.7","2022-02-13 07:02:21","2022-02-13 07:02:21"
"30602","2114","93","4.1","2022-01-30 07:01:21","2022-01-30 07:01:21"
"30603","2114","74","3.7","2022-02-28 07:02:21","2022-02-28 07:02:21"
"30604","2114","71","0.9","2022-03-01 07:03:21","2022-03-01 07:03:21"
"30605","2114","10","1.6","2022-01-22 07:01:21","2022-01-22 07:01:21"
"30606","2114","161","3.3","2022-02-01 07:02:21","2022-02-01 07:02:21"
"30607","2114","191","0.5","2022-02-05 07:02:21","2022-02-05 07:02:21"
"30608","2114","150","4.6","2022-01-29 07:01:21","2022-01-29 07:01:21"
"30609","2114","115","0.6","2022-02-17 07:02:21","2022-02-17 07:02:21"
"30610","2114","74","2.8","2022-02-04 07:02:21","2022-02-04 07:02:21"
"30611","2114","15","2.4","2022-01-27 07:01:21","2022-01-27 07:01:21"
"30612","2114","21","2.1","2022-02-11 07:02:21","2022-02-11 07:02:21"
"30613","2114","56","3.5","2022-02-18 07:02:21","2022-02-18 07:02:21"
"30614","2114","208","4.3","2022-03-07 07:03:21","2022-03-07 07:03:21"
"30615","2114","67","0.8","2022-03-12 07:03:21","2022-03-12 07:03:21"
"30616","2114","144","0.3","2022-02-26 07:02:21","2022-02-26 07:02:21"
"30617","2115","96","1.6","2022-03-11 07:03:21","2022-03-11 07:03:21"
"30618","2115","59","0.3","2022-01-26 07:01:21","2022-01-26 07:01:21"
"30619","2116","176","3","2022-01-23 07:01:21","2022-01-23 07:01:21"
"30620","2116","177","0.6","2022-02-21 07:02:21","2022-02-21 07:02:21"
"30621","2116","51","3","2022-01-16 07:01:21","2022-01-16 07:01:21"
"30622","2116","105","3.8","2022-02-21 07:02:21","2022-02-21 07:02:21"
"30623","2116","161","4.4","2022-03-11 07:03:21","2022-03-11 07:03:21"
"30624","2116","172","2.9","2022-01-17 07:01:21","2022-01-17 07:01:21"
"30625","2116","34","1.3","2022-03-11 07:03:21","2022-03-11 07:03:21"
"30626","2116","130","2.7","2022-03-03 07:03:21","2022-03-03 07:03:21"
"30627","2116","11","1.5","2022-02-06 07:02:21","2022-02-06 07:02:21"
"30628","2116","144","2","2022-01-28 07:01:21","2022-01-28 07:01:21"
"30629","2116","89","4.2","2022-03-02 07:03:21","2022-03-02 07:03:21"
"30630","2117","41","2.8","2022-02-25 07:02:21","2022-02-25 07:02:21"
"30631","2117","132","3.8","2022-02-21 07:02:21","2022-02-21 07:02:21"
"30632","2117","22","2.1","2022-01-12 07:01:21","2022-01-12 07:01:21"
"30633","2117","21","1.6","2022-02-04 07:02:21","2022-02-04 07:02:21"
"30634","2117","77","0.1","2022-03-12 07:03:21","2022-03-12 07:03:21"
"30635","2117","183","2.7","2022-02-28 07:02:21","2022-02-28 07:02:21"
"30636","2117","189","1.3","2022-02-23 07:02:21","2022-02-23 07:02:21"
"30637","2117","86","3.3","2022-02-12 07:02:21","2022-02-12 07:02:21"
"30638","2117","78","3.7","2022-03-05 07:03:21","2022-03-05 07:03:21"
"30639","2117","167","0.4","2022-01-23 07:01:21","2022-01-23 07:01:21"
"30640","2117","70","4.9","2022-02-11 07:02:21","2022-02-11 07:02:21"
"30641","2118","15","1.7","2022-01-23 07:01:21","2022-01-23 07:01:21"
"30642","2118","138","0.2","2022-02-24 07:02:21","2022-02-24 07:02:21"
"30643","2118","146","2.2","2022-03-08 07:03:21","2022-03-08 07:03:21"
"30644","2118","202","2.5","2022-02-05 07:02:21","2022-02-05 07:02:21"
"30645","2118","65","2.3","2022-01-19 07:01:21","2022-01-19 07:01:21"
"30646","2118","159","0.7","2022-03-09 07:03:21","2022-03-09 07:03:21"
"30647","2118","154","1","2022-01-31 07:01:21","2022-01-31 07:01:21"
"30648","2118","46","2.5","2022-02-23 07:02:21","2022-02-23 07:02:21"
"30649","2118","11","1.4","2022-02-07 07:02:21","2022-02-07 07:02:21"
"30650","2118","208","0.5","2022-02-19 07:02:21","2022-02-19 07:02:21"
"30651","2118","202","3.2","2022-02-11 07:02:21","2022-02-11 07:02:21"
"30652","2118","96","3.4","2022-01-20 07:01:21","2022-01-20 07:01:21"
"30653","2119","137","4.1","2022-01-26 07:01:21","2022-01-26 07:01:21"
"30654","2119","115","0.9","2022-03-09 07:03:21","2022-03-09 07:03:21"
"30655","2119","146","3.4","2022-01-29 07:01:21","2022-01-29 07:01:21"
"30656","2119","207","1","2022-02-12 07:02:21","2022-02-12 07:02:21"
"30657","2119","146","0.5","2022-01-24 07:01:21","2022-01-24 07:01:21"
"30658","2119","149","4.2","2022-02-05 07:02:21","2022-02-05 07:02:21"
"30659","2119","136","3","2022-01-30 07:01:21","2022-01-30 07:01:21"
"30660","2119","164","4.8","2022-02-04 07:02:21","2022-02-04 07:02:21"
"30661","2119","39","1.7","2022-02-28 07:02:21","2022-02-28 07:02:21"
"30662","2120","143","3.4","2022-02-22 07:02:21","2022-02-22 07:02:21"
"30663","2120","15","0.3","2022-02-03 07:02:21","2022-02-03 07:02:21"
"30664","2120","120","0","2022-02-25 07:02:21","2022-02-25 07:02:21"
"30665","2120","197","4.5","2022-02-21 07:02:21","2022-02-21 07:02:21"
"30666","2120","168","4.3","2022-01-20 07:01:21","2022-01-20 07:01:21"
"30667","2120","181","2","2022-01-19 07:01:21","2022-01-19 07:01:21"
"30668","2120","81","3.8","2022-02-26 07:02:21","2022-02-26 07:02:21"
"30669","2120","14","1.1","2022-02-23 07:02:21","2022-02-23 07:02:21"
"30670","2120","107","4.9","2022-02-08 07:02:21","2022-02-08 07:02:21"
"30671","2120","184","0","2022-02-13 07:02:21","2022-02-13 07:02:21"
"30672","2120","201","3.3","2022-02-10 07:02:21","2022-02-10 07:02:21"
"30673","2120","74","1.2","2022-02-19 07:02:21","2022-02-19 07:02:21"
"30674","2120","195","4","2022-03-01 07:03:21","2022-03-01 07:03:21"
"30675","2120","195","2","2022-02-14 07:02:21","2022-02-14 07:02:21"
"30676","2120","184","3.7","2022-01-17 07:01:21","2022-01-17 07:01:21"
"30677","2121","175","4.5","2022-02-03 07:02:21","2022-02-03 07:02:21"
"30678","2121","181","3.7","2022-03-03 07:03:21","2022-03-03 07:03:21"
"30679","2121","40","0.9","2022-02-07 07:02:21","2022-02-07 07:02:21"
"30680","2121","92","3.8","2022-02-06 07:02:21","2022-02-06 07:02:21"
"30681","2121","43","0.2","2022-02-23 07:02:21","2022-02-23 07:02:21"
"30682","2121","44","1.2","2022-01-22 07:01:21","2022-01-22 07:01:21"
"30683","2121","147","3","2022-03-07 07:03:21","2022-03-07 07:03:21"
"30684","2121","115","3.9","2022-01-18 07:01:21","2022-01-18 07:01:21"
"30685","2121","204","0.7","2022-02-02 07:02:21","2022-02-02 07:02:21"
"30686","2121","97","1.7","2022-03-11 07:03:21","2022-03-11 07:03:21"
"30687","2121","104","4.1","2022-02-11 07:02:21","2022-02-11 07:02:21"
"30688","2121","54","3","2022-02-18 07:02:21","2022-02-18 07:02:21"
"30689","2122","131","0.5","2022-01-24 07:01:21","2022-01-24 07:01:21"
"30690","2122","156","4.9","2022-02-06 07:02:21","2022-02-06 07:02:21"
"30691","2122","80","0.1","2022-03-12 07:03:21","2022-03-12 07:03:21"
"30692","2122","42","4.7","2022-03-08 07:03:21","2022-03-08 07:03:21"
"30693","2122","64","5","2022-03-09 07:03:21","2022-03-09 07:03:21"
"30694","2122","96","4.7","2022-02-04 07:02:21","2022-02-04 07:02:21"
"30695","2122","38","1","2022-02-18 07:02:21","2022-02-18 07:02:21"
"30696","2122","169","0.3","2022-01-18 07:01:21","2022-01-18 07:01:21"
"30697","2122","33","1.3","2022-02-01 07:02:21","2022-02-01 07:02:21"
"30698","2122","192","4","2022-03-06 07:03:21","2022-03-06 07:03:21"
"30699","2122","165","1.3","2022-03-05 07:03:21","2022-03-05 07:03:21"
"30700","2123","181","3","2022-02-26 07:02:21","2022-02-26 07:02:21"
"30701","2123","15","4.4","2022-01-29 07:01:21","2022-01-29 07:01:21"
"30702","2123","107","4.4","2022-03-09 07:03:21","2022-03-09 07:03:21"
"30703","2123","90","0","2022-02-22 07:02:21","2022-02-22 07:02:21"
"30704","2123","164","2.7","2022-02-01 07:02:21","2022-02-01 07:02:21"
"30705","2123","115","1","2022-02-25 07:02:21","2022-02-25 07:02:21"
"30706","2123","38","2.3","2022-03-06 07:03:21","2022-03-06 07:03:21"
"30707","2123","175","2","2022-01-17 07:01:21","2022-01-17 07:01:21"
"30708","2123","148","0.1","2022-02-17 07:02:21","2022-02-17 07:02:21"
"30709","2123","190","0.5","2022-02-21 07:02:21","2022-02-21 07:02:21"
"30710","2123","151","3.7","2022-02-17 07:02:21","2022-02-17 07:02:21"
"30711","2123","32","0.8","2022-03-03 07:03:21","2022-03-03 07:03:21"
"30712","2123","66","0.1","2022-02-21 07:02:21","2022-02-21 07:02:21"
"30713","2123","209","1.7","2022-01-14 07:01:21","2022-01-14 07:01:21"
"30714","2123","90","4","2022-03-11 07:03:21","2022-03-11 07:03:21"
"30715","2124","154","0.6","2022-02-15 07:02:21","2022-02-15 07:02:21"
"30716","2125","106","2.2","2022-02-07 07:02:21","2022-02-07 07:02:21"
"30717","2125","139","2.6","2022-01-21 07:01:21","2022-01-21 07:01:21"
"30718","2125","199","0.9","2022-03-06 07:03:21","2022-03-06 07:03:21"
"30719","2125","28","4.1","2022-02-09 07:02:21","2022-02-09 07:02:21"
"30720","2125","85","2.7","2022-02-06 07:02:21","2022-02-06 07:02:21"
"30721","2125","51","0","2022-02-24 07:02:21","2022-02-24 07:02:21"
"30722","2125","200","0.5","2022-01-19 07:01:21","2022-01-19 07:01:21"
"30723","2125","84","4","2022-02-16 07:02:21","2022-02-16 07:02:21"
"30724","2125","197","4.7","2022-02-11 07:02:21","2022-02-11 07:02:21"
"30725","2125","48","2.7","2022-01-13 07:01:22","2022-01-13 07:01:22"
"30726","2125","123","2.8","2022-01-23 07:01:22","2022-01-23 07:01:22"
"30727","2125","58","1.7","2022-02-16 07:02:22","2022-02-16 07:02:22"
"30728","2126","27","0.9","2022-03-11 07:03:22","2022-03-11 07:03:22"
"30729","2126","33","0.3","2022-03-03 07:03:22","2022-03-03 07:03:22"
"30730","2126","126","1.3","2022-01-22 07:01:22","2022-01-22 07:01:22"
"30731","2126","119","4.6","2022-02-16 07:02:22","2022-02-16 07:02:22"
"30732","2126","91","4.3","2022-02-22 07:02:22","2022-02-22 07:02:22"
"30733","2126","51","0.1","2022-02-15 07:02:22","2022-02-15 07:02:22"
"30734","2126","17","4.4","2022-02-18 07:02:22","2022-02-18 07:02:22"
"30735","2126","178","2.3","2022-01-25 07:01:22","2022-01-25 07:01:22"
"30736","2126","168","4.5","2022-03-11 07:03:22","2022-03-11 07:03:22"
